CustomerID,InvoiceDate,InvoiceNo,TotalAmount
11943,2011-01-10,INV671161,128.22
11943,2011-05-02,INV542314,123.28
11943,2011-05-16,INV496582,123.21
11944,2011-03-15,INV104913,96.16
11944,2011-02-26,INV361487,141.84
11944,2011-02-14,INV285691,112.08
11944,2011-04-13,INV186200,52.87
11945,2011-03-07,INV946450,187.66
11945,2011-02-04,INV368880,242.46
11945,2010-12-18,INV956686,285.51
11945,2011-05-30,INV816133,158.69
11945,2011-03-16,INV180261,203.46
11946,2010-12-09,INV209935,113.56
11946,2011-05-09,INV830404,226.54
11946,2011-03-29,INV439035,324.82
11946,2011-05-12,INV314683,261.02
11946,2011-02-24,INV661421,314.53
11946,2011-06-28,INV765650,354.24
11946,2011-02-15,INV529491,323.53
11946,2011-02-06,INV144935,304.47
11946,2011-03-06,INV230484,292.84
11946,2010-12-10,INV298085,229.76
11946,2011-05-21,INV687429,200.22
11947,2011-09-06,INV101281,98.13
11947,2011-02-08,INV614237,144.33
11947,2011-03-20,INV108674,195.56
11947,2011-04-15,INV249642,181.63
11947,2011-08-07,INV540085,174.33
11947,2011-03-17,INV542730,123.82
11947,2011-02-07,INV998855,113.57
11947,2011-08-18,INV207425,216.5
11947,2011-04-14,INV764545,254.08
11947,2011-04-12,INV809290,196.28
11947,2011-04-18,INV575306,159.77
11947,2011-01-29,INV654558,230.4
11948,2011-09-23,INV341085,95.41
11948,2011-09-30,INV432386,97.13
11949,2011-06-22,INV321684,289.88
11949,2010-12-06,INV703292,169.46
11949,2011-03-16,INV703070,247.39
11949,2011-06-23,INV147084,158.67
11949,2011-03-18,INV619356,192.45
11949,2011-03-13,INV372763,142.11
11950,2011-11-21,INV892903,1002.95
11950,2011-11-03,INV736288,621.61
11950,2011-10-17,INV825672,563.02
11950,2010-12-02,INV697339,779.7
11950,2011-02-27,INV281543,957.33
11950,2011-08-16,INV662646,806.67
11950,2011-04-22,INV743475,660.73
11950,2011-08-18,INV576414,561.39
11950,2011-04-18,INV435440,379.79
11950,2011-05-29,INV217320,663.67
11951,2011-04-01,INV971532,158.81
11951,2011-05-18,INV663753,293.36
11951,2011-07-21,INV242380,200.82
11951,2011-08-09,INV229274,206.71
11951,2011-07-21,INV378797,335.92
11951,2011-03-11,INV122306,62.75
11951,2011-07-06,INV945198,154.43
11951,2011-09-10,INV687150,247.72
11951,2011-01-31,INV927154,244.01
11951,2011-01-24,INV894358,119.6
11951,2011-06-15,INV979905,208.14
11951,2011-04-18,INV913338,314.61
11951,2010-12-18,INV312960,159.13
11952,2011-02-17,INV318381,875.03
11952,2011-05-01,INV628353,823.16
11952,2011-06-13,INV648108,710.48
11952,2010-12-17,INV631897,370.19
11952,2011-04-06,INV315531,553.19
11952,2011-04-20,INV592718,1002.74
11952,2011-03-24,INV783566,791.3
11952,2011-06-10,INV476590,881.9
11952,2011-04-11,INV333250,435.13
11952,2011-06-06,INV345404,903.68
11952,2011-01-24,INV524361,378.51
11952,2011-02-11,INV897946,384.78
11952,2011-04-01,INV571342,826.34
11952,2010-12-04,INV969689,396.92
11952,2011-02-03,INV198873,961.62
11952,2011-01-29,INV852311,412.51
11952,2010-12-03,INV734433,468.09
11953,2010-12-04,INV752936,156.73
11953,2010-12-29,INV466064,84.27
11953,2011-01-19,INV637553,116.04
11953,2011-05-13,INV539490,154.67
11954,2010-12-03,INV295338,57.21
11954,2011-02-08,INV233920,53.85
11955,2010-12-26,INV239712,35.61
11956,2011-02-28,INV377356,502.59
11956,2011-06-20,INV274964,643.85
11956,2010-12-11,INV374691,362.28
11956,2010-12-18,INV787036,410.37
11956,2011-07-05,INV278662,638.2
11956,2011-07-09,INV343944,418.57
11956,2010-12-22,INV740903,708.49
11956,2010-12-09,INV859338,704.49
11957,2011-10-31,INV473397,150.09
11957,2011-07-19,INV584258,185.82
11957,2011-02-07,INV107678,289.54
11958,2011-02-07,INV894780,768.38
11958,2011-02-10,INV169504,521.53
11958,2010-12-06,INV159346,445.46
11958,2011-04-06,INV822958,1133.47
11958,2011-05-01,INV979614,951.59
11958,2011-02-08,INV204548,614.86
11958,2011-04-24,INV325539,715.13
11958,2011-01-10,INV383873,680.0
11958,2011-03-06,INV918710,497.75
11958,2011-01-31,INV981001,629.61
11958,2011-04-21,INV774492,928.29
11958,2010-12-20,INV162387,623.97
11958,2011-04-03,INV849298,856.16
11958,2011-02-18,INV203589,625.72
11958,2011-01-06,INV251202,484.55
11959,2011-02-09,INV670410,120.74
11959,2011-03-30,INV129529,115.5
11959,2011-04-01,INV258359,93.76
11960,2011-06-18,INV368183,147.21
11960,2011-09-21,INV526638,151.19
11960,2011-03-15,INV292237,180.27
11960,2011-03-01,INV491322,179.36
11960,2011-01-10,INV620103,121.04
11960,2011-05-02,INV931993,173.4
11960,2011-02-12,INV294534,183.13
11960,2011-04-28,INV114668,154.62
11961,2011-04-15,INV972815,79.29
11961,2011-11-21,INV777051,80.6
11961,2011-11-10,INV324379,80.52
11961,2011-02-27,INV539579,113.0
11962,2010-12-07,INV213122,34.24
11962,2011-01-04,INV968679,42.53
11962,2011-01-09,INV154125,64.74
11963,2010-12-19,INV301765,104.92
11963,2011-05-06,INV501155,84.23
11963,2011-08-27,INV552587,65.69
11963,2011-01-20,INV820940,13.58
11963,2011-06-14,INV325561,95.07
11964,2010-12-13,INV597959,471.7
11964,2010-12-04,INV256562,623.7
11964,2011-04-19,INV518755,765.26
11964,2011-03-25,INV828192,966.97
11964,2011-01-13,INV158815,756.8
11964,2011-01-08,INV916878,553.28
11964,2010-12-09,INV133342,975.78
11964,2011-02-24,INV917294,636.54
11965,2011-06-21,INV347931,1116.82
11965,2011-03-11,INV941574,844.42
11965,2011-03-17,INV856486,1350.4
11965,2011-01-04,INV173482,739.86
11965,2011-04-26,INV477897,827.24
11965,2011-01-20,INV529150,619.18
11965,2011-04-19,INV711731,833.86
11965,2010-12-08,INV110461,828.05
11965,2011-02-25,INV587426,998.79
11965,2011-04-01,INV734299,861.67
11965,2011-02-19,INV131483,640.02
11965,2010-12-16,INV200432,818.76
11965,2011-04-06,INV355218,606.92
11965,2011-01-04,INV449740,885.61
11966,2011-09-15,INV112922,280.18
11966,2010-12-14,INV937319,333.3
11966,2011-07-25,INV326689,217.79
11966,2011-10-12,INV583895,349.57
11966,2011-01-15,INV298712,306.97
11966,2010-12-18,INV786134,244.37
11966,2011-07-20,INV280003,322.48
11966,2011-02-21,INV198067,246.71
11967,2011-01-25,INV314112,212.2
11967,2011-09-03,INV952489,255.8
11968,2011-06-13,INV693883,108.95
11968,2010-12-22,INV879348,109.23
11968,2011-08-18,INV595571,105.49
11969,2011-01-08,INV786907,170.18
11969,2011-06-18,INV619689,396.52
11969,2011-02-11,INV294655,374.15
11969,2011-01-31,INV126163,361.62
11969,2011-04-09,INV431573,505.55
11969,2011-04-23,INV879596,516.94
11969,2011-06-27,INV930836,480.05
11969,2011-01-27,INV620070,320.43
11969,2011-01-26,INV697142,315.18
11969,2011-02-24,INV673736,239.46
11969,2011-01-05,INV596984,351.16
11969,2010-12-04,INV576879,345.62
11969,2011-04-11,INV421276,400.46
11969,2011-04-05,INV526835,234.22
11969,2010-12-28,INV251728,306.06
11969,2011-03-26,INV896473,169.46
11969,2011-05-04,INV407375,270.71
11969,2011-02-06,INV292588,437.09
11969,2011-06-03,INV251230,230.85
11969,2011-01-17,INV779420,525.15
11969,2011-06-22,INV116144,449.12
11969,2011-02-12,INV458949,396.61
11969,2011-03-03,INV325101,482.7
11969,2011-09-27,INV382987,332.25
11969,2011-01-12,INV248809,268.49
11969,2011-11-06,INV865906,334.84
11969,2010-12-09,INV711677,166.99
11969,2011-04-19,INV419911,467.93
11970,2011-07-17,INV936591,635.81
11970,2011-07-31,INV289052,809.16
11970,2011-06-11,INV746996,972.54
11970,2010-12-12,INV318359,620.29
11970,2011-11-11,INV291503,698.55
11970,2011-07-04,INV772716,535.32
11970,2011-10-17,INV470275,329.44
11970,2011-05-11,INV198957,876.08
11970,2011-03-26,INV236891,704.66
11970,2011-07-29,INV528841,720.28
11970,2011-01-10,INV783195,499.92
11971,2011-01-29,INV731953,54.98
11972,2011-05-03,INV855184,209.88
11972,2011-09-12,INV125277,241.52
11972,2011-02-07,INV383480,217.45
11972,2011-05-26,INV967341,163.4
11972,2011-06-02,INV712731,260.99
11972,2011-09-03,INV467793,181.8
11972,2011-01-27,INV500833,194.88
11973,2010-12-19,INV237796,185.06
11973,2011-01-24,INV211464,118.35
11973,2011-01-26,INV435197,73.38
11973,2011-01-16,INV279022,84.42
11973,2011-07-09,INV666747,108.7
11973,2011-06-26,INV894241,90.27
11973,2011-04-26,INV868089,152.29
11973,2011-06-30,INV367700,68.14
11974,2011-08-03,INV683010,109.14
11974,2011-07-08,INV929595,152.31
11974,2011-08-21,INV807227,132.95
11974,2011-07-04,INV233066,133.31
11975,2010-12-14,INV586129,83.89
11975,2010-12-25,INV161643,136.21
11975,2010-12-01,INV624497,155.39
11976,2011-08-27,INV382312,451.04
11976,2011-05-09,INV578346,520.19
11976,2011-04-12,INV124783,410.32
11976,2011-08-19,INV885594,275.46
11976,2011-03-29,INV559613,373.43
11976,2011-11-02,INV684570,396.88
11976,2011-01-15,INV691978,234.41
11976,2011-01-26,INV699667,305.55
11976,2010-12-17,INV614531,444.41
11976,2011-04-29,INV749814,151.34
11976,2011-09-17,INV236974,208.78
11976,2011-01-13,INV558419,316.43
11977,2011-05-03,INV145730,113.34
11977,2010-12-26,INV523272,137.94
11977,2011-09-19,INV872776,104.58
11977,2011-08-28,INV963900,131.34
11977,2011-03-14,INV512130,84.27
11978,2011-01-08,INV865840,19.56
11978,2011-01-10,INV234068,32.42
11979,2010-12-26,INV923575,51.73
11979,2011-01-11,INV341656,100.05
11979,2011-01-05,INV666579,49.2
11980,2011-04-17,INV634628,200.94
11980,2011-07-12,INV383554,170.82
11980,2011-07-18,INV140970,58.02
11980,2011-08-16,INV265381,88.08
11980,2011-01-30,INV334882,161.01
11980,2011-09-20,INV653421,122.84
11980,2011-06-29,INV434035,203.87
11980,2011-04-20,INV552663,81.32
11980,2011-03-06,INV255225,183.56
11980,2010-12-05,INV276341,92.15
11980,2011-01-03,INV274587,140.37
11980,2011-03-13,INV879595,106.83
11980,2011-08-09,INV819657,246.52
11981,2010-12-19,INV115251,13.31
11982,2011-03-02,INV444827,199.94
11982,2010-12-01,INV318247,42.51
11982,2011-06-13,INV328384,174.68
11982,2010-12-01,INV163920,148.94
11982,2010-12-06,INV119056,259.91
11982,2011-04-20,INV644207,300.45
11982,2011-03-07,INV360746,258.31
11983,2011-06-22,INV405859,227.01
11983,2011-06-09,INV849015,199.59
11983,2011-03-14,INV575463,193.9
11983,2011-01-31,INV722585,160.63
11983,2010-12-29,INV741924,105.56
11983,2010-12-02,INV103521,221.11
11983,2011-04-12,INV646404,250.95
11984,2011-09-19,INV905430,198.59
11984,2011-09-17,INV194352,385.86
11984,2011-02-01,INV364369,196.38
11984,2011-01-30,INV525925,417.75
11984,2010-12-02,INV124266,381.89
11984,2011-09-23,INV997448,422.47
11985,2011-01-17,INV503159,715.2
11985,2011-09-17,INV889544,518.81
11985,2011-10-18,INV259664,702.3
11985,2011-03-31,INV245609,499.59
11985,2011-11-16,INV618491,711.18
11985,2011-03-14,INV578933,564.52
11985,2011-09-24,INV805958,686.73
11985,2011-08-30,INV910899,547.33
11985,2011-09-22,INV862058,550.8
11985,2011-07-24,INV875959,558.77
11985,2011-12-02,INV747785,359.74
11985,2010-12-23,INV507062,754.39
11985,2010-12-05,INV668094,607.21
11985,2011-05-22,INV414784,367.26
11986,2011-04-19,INV983577,97.7
11986,2010-12-22,INV996081,103.43
11987,2011-07-10,INV674214,131.11
11987,2011-03-19,INV603346,226.61
11987,2011-02-05,INV507380,117.14
11987,2011-02-01,INV142604,260.23
11987,2010-12-13,INV124177,348.46
11987,2011-05-02,INV955570,361.26
11987,2011-07-04,INV718121,279.55
11988,2011-04-11,INV390801,97.97
11988,2011-05-25,INV329761,88.25
11988,2011-02-02,INV555671,144.74
11988,2010-12-31,INV201482,217.67
11988,2011-06-04,INV975595,219.34
11988,2011-02-01,INV567318,89.91
11988,2010-12-22,INV200790,129.18
11988,2011-04-13,INV189299,257.25
11988,2011-02-20,INV196958,117.98
11989,2011-02-10,INV777130,169.8
11989,2011-01-17,INV828029,98.99
11989,2011-01-03,INV445742,100.0
11990,2011-04-08,INV248396,33.78
11990,2011-06-13,INV701181,63.1
11991,2011-05-08,INV257371,429.45
11991,2010-12-10,INV298298,167.31
11991,2011-10-22,INV372393,231.69
11991,2011-11-06,INV112623,447.43
11991,2011-01-05,INV480652,342.6
11991,2011-03-15,INV439677,227.17
11991,2011-04-02,INV391225,392.18
11991,2011-06-30,INV531086,277.3
11991,2010-12-16,INV568165,581.47
11991,2011-05-14,INV493280,389.47
11991,2011-09-21,INV736705,238.77
11991,2011-10-02,INV362545,417.4
11992,2011-02-11,INV710276,1442.7
11992,2011-02-08,INV524067,970.15
11992,2011-03-21,INV563068,747.98
11992,2011-01-07,INV850899,984.81
11992,2010-12-14,INV200129,793.21
11992,2010-12-15,INV677279,896.57
11992,2011-01-05,INV379966,566.95
11992,2010-12-05,INV949465,1227.07
11992,2011-01-05,INV840651,636.8
11992,2011-04-18,INV196051,1149.2
11992,2011-04-09,INV259601,883.22
11992,2011-01-05,INV784319,1036.88
11992,2011-01-26,INV638274,833.48
11993,2011-07-17,INV725437,386.32
11993,2011-04-27,INV101183,175.54
11993,2011-02-15,INV510079,401.73
11993,2011-02-11,INV135316,407.62
11993,2011-08-29,INV463489,208.02
11993,2011-08-14,INV173429,257.46
11993,2011-08-12,INV374810,326.77
11994,2011-02-27,INV440537,109.01
11994,2010-12-18,INV590281,103.25
11995,2011-01-28,INV928027,89.13
11995,2011-03-02,INV768124,42.95
11996,2010-12-07,INV531579,55.25
11997,2011-05-09,INV267530,609.98
11997,2011-03-24,INV461172,851.77
11997,2011-07-21,INV118241,585.75
11997,2010-12-05,INV408972,442.19
11997,2011-01-14,INV267216,820.33
11997,2011-10-14,INV199301,373.56
11997,2011-09-13,INV246265,1002.21
11997,2011-09-09,INV835281,637.95
11997,2011-05-19,INV212389,431.29
11997,2011-09-08,INV221839,398.84
11997,2011-11-17,INV539010,390.16
11997,2011-01-05,INV758864,659.28
11997,2011-03-01,INV924497,631.43
11997,2011-10-20,INV443266,398.07
11997,2011-05-27,INV691880,564.99
11997,2010-12-10,INV400799,373.02
11997,2011-11-06,INV516895,744.49
11997,2011-01-28,INV133247,622.28
11997,2011-01-01,INV587219,560.82
11998,2011-10-05,INV281291,343.9
11998,2011-03-23,INV158071,430.21
11998,2011-04-15,INV547186,412.45
11998,2011-06-28,INV124674,486.1
11998,2010-12-28,INV189394,335.67
11998,2011-02-04,INV688835,173.56
11998,2011-04-04,INV647746,509.55
11998,2011-02-12,INV580542,282.48
11998,2011-01-14,INV131063,262.34
11998,2011-01-15,INV858546,387.69
11998,2011-02-28,INV310243,428.39
11998,2011-02-04,INV695379,330.22
11998,2011-10-18,INV547968,329.3
11998,2011-01-05,INV467890,346.7
11998,2011-01-15,INV231169,559.69
11998,2010-12-16,INV786674,392.46
11998,2011-04-15,INV658211,278.72
11998,2011-12-02,INV492441,279.92
11998,2010-12-06,INV621937,363.21
11998,2011-07-08,INV556367,420.8
11998,2011-05-16,INV335288,449.8
11998,2011-04-12,INV427215,407.4
11998,2011-06-14,INV860643,293.57
11998,2010-12-24,INV420299,342.82
11998,2011-11-01,INV286336,479.25
11999,2011-02-12,INV561170,70.89
11999,2011-07-03,INV329389,136.41
11999,2011-10-21,INV414411,101.79
11999,2011-06-15,INV965303,94.71
11999,2010-12-13,INV212272,65.19
12000,2011-10-15,INV192392,536.11
12000,2011-05-20,INV348090,338.09
12000,2010-12-04,INV483727,298.34
12000,2011-08-13,INV854113,219.36
12000,2011-10-17,INV314913,132.2
12000,2011-05-08,INV615708,319.05
12000,2011-02-15,INV372077,516.58
12000,2011-03-31,INV466710,418.47
12000,2011-09-12,INV542347,404.45
12000,2011-01-12,INV615028,325.29
12001,2011-06-28,INV660734,342.93
12001,2011-02-25,INV271108,230.58
12001,2011-05-12,INV893627,220.34
12001,2011-01-21,INV885858,252.02
12001,2011-11-13,INV232348,249.2
12001,2011-07-23,INV800635,219.0
12001,2011-03-04,INV513391,280.25
12001,2011-07-20,INV103977,232.35
12001,2011-08-18,INV511025,287.49
12001,2011-07-03,INV837770,154.57
12001,2011-06-17,INV468136,261.17
12001,2011-06-23,INV260057,187.3
12001,2011-02-05,INV389471,225.38
12001,2011-01-09,INV751586,291.09
12002,2011-03-23,INV563396,51.75
12002,2011-03-24,INV528626,25.46
12003,2011-09-06,INV563468,262.03
12003,2011-08-19,INV997852,235.01
12003,2011-04-18,INV928487,326.31
12003,2011-10-16,INV407706,174.07
12003,2011-07-31,INV589770,122.87
12003,2011-01-11,INV794567,265.28
12003,2011-02-20,INV706266,295.3
12004,2010-12-31,INV770157,184.21
12004,2011-03-17,INV479170,146.1
12004,2010-12-08,INV138272,247.6
12004,2011-06-30,INV214140,98.79
12004,2011-08-19,INV418041,117.96
12004,2011-08-14,INV693101,205.29
12004,2011-08-05,INV415974,116.71
12004,2011-02-13,INV231652,114.63
12005,2010-12-31,INV428421,108.98
12005,2011-03-21,INV385081,123.11
12005,2011-03-14,INV319650,53.25
12005,2011-01-09,INV156253,101.93
12006,2011-02-17,INV861327,113.66
12006,2011-03-18,INV874814,203.81
12006,2011-06-11,INV496785,161.52
12006,2011-04-20,INV259761,225.89
12006,2011-07-31,INV215828,163.08
12006,2011-01-08,INV191100,171.73
12006,2011-02-25,INV929035,121.85
12006,2011-05-13,INV553848,191.53
12007,2011-02-03,INV733970,97.75
12007,2011-06-07,INV887700,46.46
12007,2011-03-02,INV271575,109.63
12008,2011-06-01,INV369251,279.47
12008,2011-09-21,INV923818,573.11
12008,2011-02-27,INV118027,290.8
12008,2011-06-23,INV791981,229.31
12008,2011-11-19,INV389839,260.7
12008,2011-04-24,INV774043,355.09
12008,2011-01-15,INV903644,368.94
12008,2011-02-02,INV205985,390.1
12008,2011-11-09,INV844758,454.56
12008,2011-10-10,INV617008,178.02
12008,2011-03-11,INV673258,459.45
12008,2011-09-08,INV184208,259.09
12008,2011-08-29,INV253880,399.96
12008,2011-07-26,INV361176,541.26
12008,2010-12-02,INV998812,271.47
12008,2011-11-08,INV549875,267.04
12008,2011-03-30,INV421622,247.27
12008,2011-03-26,INV453750,320.76
12008,2011-11-12,INV715261,492.46
12009,2011-04-27,INV624752,110.85
12009,2011-08-15,INV945457,197.69
12009,2011-03-02,INV859185,141.55
12009,2011-01-03,INV653894,155.98
12010,2011-08-22,INV390694,894.63
12010,2011-09-27,INV940298,404.58
12010,2011-07-03,INV662917,914.57
12010,2010-12-12,INV524832,919.84
12010,2011-06-26,INV372284,1031.19
12010,2010-12-10,INV464187,890.01
12010,2011-01-20,INV956223,894.87
12010,2011-01-21,INV145867,550.76
12010,2011-03-04,INV195533,856.98
12010,2011-02-21,INV954775,1153.8
12010,2011-06-08,INV426109,585.38
12010,2011-03-11,INV788402,445.37
12010,2011-04-22,INV186257,731.4
12010,2011-03-06,INV359139,899.18
12010,2010-12-16,INV224218,747.39
12010,2011-06-24,INV153433,1077.36
12010,2011-05-09,INV740995,520.66
12010,2011-08-28,INV544474,382.72
12010,2010-12-03,INV963812,1002.67
12010,2011-04-02,INV620797,405.38
12010,2011-02-11,INV205361,768.57
12010,2011-10-25,INV629778,996.95
12010,2011-06-16,INV155439,747.34
12010,2010-12-30,INV312478,554.87
12011,2011-02-22,INV165517,967.14
12011,2011-11-23,INV311439,1045.09
12011,2011-01-23,INV723561,620.98
12011,2011-07-17,INV677512,574.12
12011,2011-09-30,INV753155,510.4
12011,2011-10-06,INV151903,955.33
12011,2011-01-11,INV193811,789.77
12011,2011-04-21,INV134009,597.61
12011,2010-12-07,INV320050,397.8
12011,2011-05-02,INV597909,995.79
12011,2011-01-29,INV352394,600.69
12011,2011-01-24,INV886654,317.96
12011,2011-11-19,INV620494,718.31
12011,2011-01-20,INV718338,916.82
12011,2011-07-27,INV898938,851.19
12011,2011-10-30,INV681724,717.02
12011,2011-07-01,INV147801,607.2
12011,2011-01-23,INV760960,582.24
12012,2011-01-19,INV263145,67.66
12012,2011-01-15,INV816956,47.52
12013,2011-10-12,INV887748,104.51
12013,2010-12-27,INV856818,297.23
12013,2011-08-17,INV370921,215.43
12013,2011-01-20,INV710097,228.97
12013,2011-10-28,INV398734,209.98
12013,2011-10-22,INV589327,312.95
12013,2011-08-26,INV444621,254.79
12013,2011-06-05,INV109883,334.01
12014,2011-05-10,INV226332,192.3
12014,2010-12-20,INV316041,91.78
12014,2011-03-23,INV457277,112.04
12014,2011-01-27,INV454101,125.85
12014,2011-04-15,INV273695,169.71
12014,2011-05-30,INV225178,148.6
12014,2010-12-06,INV595502,142.0
12014,2011-01-12,INV685222,221.0
12015,2011-08-28,INV808832,52.21
12015,2011-07-16,INV647971,54.52
12016,2010-12-02,INV594585,132.33
12016,2011-02-09,INV917249,196.06
12016,2011-07-28,INV727828,149.99
12016,2010-12-29,INV849793,233.85
12016,2011-03-27,INV590679,237.75
12017,2010-12-08,INV535685,23.64
12018,2011-01-24,INV547481,767.4
12018,2010-12-15,INV679364,258.93
12018,2011-11-19,INV636855,700.5
12018,2011-01-26,INV917047,597.86
12018,2011-10-12,INV592811,839.18
12018,2011-02-18,INV236082,715.89
12018,2011-03-14,INV809724,596.7
12018,2011-10-02,INV894996,901.94
12018,2011-09-28,INV764527,483.5
12018,2011-06-15,INV363522,840.26
12018,2011-08-04,INV614232,1163.54
12018,2011-01-31,INV661485,927.06
12018,2011-03-12,INV608732,631.4
12019,2011-02-25,INV978183,44.21
12019,2011-01-28,INV142276,69.99
12019,2011-03-25,INV539589,85.05
12020,2011-02-10,INV211193,66.28
12021,2010-12-04,INV290904,250.34
12021,2011-04-26,INV673602,255.62
12021,2010-12-08,INV806463,254.87
12021,2011-09-08,INV484131,261.67
12021,2011-05-30,INV588135,137.18
12021,2011-08-14,INV133006,77.25
12021,2010-12-08,INV277960,255.87
12022,2011-01-02,INV801633,28.69
12022,2011-01-07,INV303585,11.52
12023,2011-02-08,INV323647,656.98
12023,2011-06-21,INV295268,475.95
12023,2011-02-22,INV964278,540.84
12023,2011-02-01,INV509681,566.55
12023,2011-09-26,INV139899,492.88
12023,2011-06-15,INV731730,768.37
12023,2011-11-08,INV900502,512.69
12023,2011-06-14,INV678275,658.94
12023,2011-05-30,INV988055,621.57
12023,2011-07-22,INV372191,307.82
12023,2011-06-22,INV798751,477.25
12023,2011-07-30,INV120890,823.17
12023,2011-06-18,INV939748,426.77
12023,2011-07-15,INV815380,401.08
12023,2011-11-15,INV473825,528.59
12023,2011-01-03,INV558155,432.18
12023,2011-10-14,INV823615,383.12
12023,2011-01-30,INV357853,429.95
12023,2011-09-22,INV990979,718.88
12023,2011-06-05,INV830838,482.25
12023,2011-02-11,INV193787,302.51
12023,2011-05-14,INV157586,274.8
12024,2011-01-29,INV979471,189.75
12024,2011-06-27,INV412676,87.74
12024,2011-02-13,INV507261,125.16
12025,2011-01-07,INV104626,381.37
12025,2011-08-03,INV110114,193.87
12025,2011-03-22,INV307224,538.7
12025,2011-06-05,INV148675,362.26
12025,2011-10-29,INV648071,293.73
12025,2011-04-12,INV919745,305.29
12025,2011-02-19,INV395771,283.95
12025,2011-03-19,INV836956,289.09
12025,2011-01-27,INV750120,89.09
12025,2011-09-02,INV332921,325.4
12025,2011-09-22,INV243606,321.18
12025,2011-04-27,INV668149,384.4
12025,2011-04-29,INV627841,282.63
12026,2010-12-17,INV331096,72.92
12026,2010-12-07,INV110715,98.94
12026,2011-02-16,INV212341,41.88
12026,2011-03-19,INV729865,126.76
12027,2010-12-10,INV953590,43.93
12028,2010-12-08,INV431761,293.14
12028,2011-03-28,INV149126,294.02
12028,2011-02-14,INV205836,311.36
12028,2011-06-07,INV174730,267.15
12028,2011-06-12,INV599406,317.88
12028,2011-06-05,INV900745,456.1
12028,2011-09-08,INV506988,242.14
12028,2011-11-23,INV404927,294.74
12028,2011-06-25,INV847545,309.76
12028,2011-04-05,INV342313,267.26
12028,2011-11-07,INV744312,328.66
12028,2011-05-18,INV343974,80.53
12029,2011-02-18,INV676665,50.16
12029,2010-12-24,INV198012,44.01
12029,2010-12-01,INV441680,66.72
12029,2010-12-05,INV960026,53.11
12030,2011-01-30,INV898023,320.37
12030,2011-04-21,INV622892,223.5
12030,2011-07-04,INV372185,244.66
12030,2011-02-18,INV614414,281.44
12030,2011-08-16,INV960107,406.74
12030,2011-09-26,INV925478,346.24
12030,2011-07-06,INV997080,340.18
12030,2011-02-01,INV435604,244.73
12030,2011-07-30,INV358769,223.61
12030,2011-09-09,INV453328,320.95
12030,2011-05-14,INV880622,377.22
12030,2011-01-26,INV243461,258.27
12030,2011-09-06,INV907852,214.09
12030,2011-01-09,INV570852,185.91
12031,2011-07-21,INV616611,323.39
12031,2011-02-23,INV946389,216.21
12031,2010-12-26,INV240494,138.27
12031,2011-01-29,INV721045,367.93
12031,2011-03-06,INV902241,174.38
12031,2011-04-24,INV621929,452.33
12031,2011-04-09,INV203245,222.37
12032,2011-05-24,INV479878,264.83
12032,2011-04-12,INV262282,185.69
12032,2011-06-11,INV995569,202.06
12032,2010-12-24,INV899462,208.38
12032,2011-07-25,INV268586,137.37
12032,2011-03-27,INV870023,98.07
12032,2011-06-15,INV119776,159.01
12032,2011-02-17,INV409996,172.29
12032,2011-04-29,INV556268,138.62
12032,2011-06-08,INV909188,174.93
12032,2011-04-23,INV543391,177.45
12033,2011-01-29,INV591324,28.8
12033,2010-12-19,INV138460,24.74
12033,2011-01-15,INV167798,38.71
12034,2011-03-24,INV206688,556.58
12034,2010-12-07,INV583071,590.46
12034,2011-01-22,INV164116,910.63
12034,2011-04-08,INV586377,673.4
12034,2011-01-01,INV479221,804.62
12034,2011-03-09,INV944637,663.03
12034,2011-02-06,INV891358,981.35
12034,2011-05-16,INV604034,758.46
12034,2011-04-16,INV772365,1036.7
12034,2011-01-28,INV604526,1028.72
12034,2010-12-16,INV327030,706.56
12034,2010-12-26,INV610316,1016.05
12034,2011-02-20,INV421803,652.21
12034,2011-01-28,INV655825,783.7
12034,2010-12-05,INV914027,555.99
12034,2011-01-17,INV563785,854.98
12034,2011-02-14,INV961235,791.35
12035,2011-01-07,INV981366,61.49
12035,2011-05-04,INV627700,100.69
12035,2011-05-16,INV839956,175.34
12035,2011-07-24,INV804348,183.32
12035,2011-03-03,INV501942,204.18
12036,2010-12-26,INV269866,316.06
12036,2011-09-15,INV281150,507.28
12036,2011-05-20,INV372168,283.17
12036,2011-06-20,INV818537,486.9
12036,2011-08-28,INV522394,332.6
12036,2011-02-14,INV572769,529.71
12036,2011-03-06,INV681960,379.46
12036,2011-08-22,INV974413,377.1
12036,2011-05-03,INV147912,278.34
12036,2011-07-18,INV536857,593.57
12036,2011-07-08,INV362848,466.64
12036,2011-02-08,INV110785,414.96
12036,2011-07-17,INV784408,385.57
12037,2011-06-12,INV816379,311.46
12037,2011-03-16,INV250802,346.17
12037,2011-08-02,INV170881,134.71
12037,2011-03-16,INV454688,85.05
12037,2011-03-17,INV861925,126.82
12037,2011-09-07,INV520360,194.54
12037,2011-08-01,INV537852,265.13
12037,2011-02-09,INV475531,169.59
12037,2011-10-06,INV231470,232.61
12037,2011-03-22,INV654711,150.7
12037,2011-07-09,INV857109,169.25
12038,2011-08-16,INV976500,332.79
12038,2011-08-01,INV736885,417.53
12038,2010-12-27,INV526180,371.23
12038,2010-12-16,INV936062,333.16
12038,2011-04-14,INV642126,232.67
12038,2011-08-25,INV512493,430.8
