CustomerID,LastPurchase,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment
12279,2011-11-11,16,7902.889999999999,29,5,5,5,555,Champions
12280,2011-10-24,13,4490.25,47,5,5,5,555,Champions
12281,2011-10-18,3,462.90000000000003,53,5,2,3,523,Potential Loyalists
12282,2011-04-11,5,988.94,243,2,3,3,233,Lost
12283,2011-11-04,12,4697.54,36,5,4,5,545,Champions
12284,2011-09-16,10,2313.55,85,4,4,4,444,Champions
12285,2011-09-13,8,3287.9,88,4,4,4,444,Champions
12286,2011-01-10,3,122.35,334,1,2,1,121,Lost
12287,2011-07-27,5,755.54,136,3,3,3,333,Loyal Customers
12288,2011-06-09,5,820.6700000000001,184,3,3,3,333,Loyal Customers
12289,2011-10-29,14,4515.45,42,5,5,5,555,Champions
12290,2011-07-17,19,9483.72,146,3,5,5,355,Loyal Customers
12291,2011-10-23,4,567.18,48,5,3,3,533,Loyal Customers
12292,2011-10-27,9,1477.95,44,5,4,3,543,Loyal Customers
12293,2011-06-10,7,871.6800000000001,183,3,3,3,333,Loyal Customers
12294,2011-11-14,27,14160.1,26,5,5,5,555,Champions
12295,2011-11-16,26,13702.1,24,5,5,5,555,Champions
12296,2011-08-31,14,3434.53,101,4,5,4,454,Champions
12297,2011-09-28,12,4581.02,73,4,4,5,445,Champions
12298,2011-08-28,6,1740.8500000000001,104,4,3,4,434,Loyal Customers
12299,2011-09-01,5,1026.51,100,4,3,3,433,Loyal Customers
12300,2010-12-19,3,188.70999999999998,356,1,2,2,122,Lost
12301,2011-06-23,8,6873.05,170,3,4,5,345,Loyal Customers
12302,2011-06-13,9,2522.38,180,3,4,4,344,Loyal Customers
12303,2011-10-30,5,386.49,41,5,3,2,532,Loyal Customers
12304,2011-01-16,3,110.16,328,1,2,1,121,Lost
12305,2011-06-25,3,282.2,168,3,2,2,322,Promising
12306,2011-10-28,19,7569.63,43,5,5,5,555,Champions
12307,2011-04-30,14,10546.87,224,2,5,5,255,At Risk
12308,2011-11-05,8,1908.26,35,5,4,4,544,Champions
12309,2011-10-25,4,757.73,46,5,3,3,533,Loyal Customers
12310,2011-07-09,11,1766.3899999999999,154,3,4,4,344,Loyal Customers
12311,2010-12-15,3,217.41,360,1,2,2,122,Lost
12312,2011-04-11,4,1013.97,243,2,3,3,233,Lost
12313,2011-01-04,2,209.05,340,1,1,2,112,Lost
12314,2011-01-21,1,37.95,323,1,1,1,111,Lost
12315,2011-10-23,10,2972.15,48,5,4,4,544,Champions
12316,2011-08-07,7,2321.69,125,4,3,4,434,Loyal Customers
12317,2011-06-18,3,361.06,175,3,2,2,322,Promising
12318,2011-10-14,2,214.94,57,4,1,2,412,Potential Loyalists
12319,2011-07-02,2,350.44,161,3,1,2,312,Promising
12320,2010-12-31,1,55.64,344,1,1,1,111,Lost
12321,2011-04-28,3,285.96000000000004,226,2,2,2,222,Lost
12322,2011-06-03,12,9754.82,190,3,4,5,345,Loyal Customers
12323,2011-09-22,2,196.60000000000002,79,4,1,2,412,Potential Loyalists
12324,2010-12-10,2,29.93,365,1,1,1,111,Lost
12325,2011-03-01,3,89.99000000000001,284,2,2,1,221,Lost
12326,2011-01-13,2,225.4,331,1,1,2,112,Lost
12327,2011-11-08,13,6681.8,32,5,5,5,555,Champions
12328,2011-06-19,15,13335.59,174,3,5,5,355,Loyal Customers
12329,2011-11-19,13,8827.47,21,5,5,5,555,Champions
12330,2011-09-23,13,1838.9099999999999,78,4,5,4,454,Champions
12331,2011-11-25,23,9234.23,15,5,5,5,555,Champions
12332,2011-05-04,14,6217.74,220,2,5,5,255,At Risk
12333,2011-02-08,3,327.68,305,1,2,2,122,Lost
12334,2011-11-19,10,3875.63,21,5,4,4,544,Champions
12335,2011-10-04,5,958.92,67,4,3,3,433,Loyal Customers
12336,2011-06-16,6,749.45,177,3,3,3,333,Loyal Customers
12337,2011-09-14,5,746.54,87,4,3,3,433,Loyal Customers
12338,2011-10-05,8,2782.42,66,4,4,4,444,Champions
12339,2011-09-10,5,996.04,91,4,3,3,433,Loyal Customers
12340,2011-01-23,2,385.28,321,1,1,2,112,Lost
12341,2011-11-09,13,5201.83,31,5,5,5,555,Champions
12342,2011-11-08,25,8530.31,32,5,5,5,555,Champions
12343,2011-06-13,2,294.63,180,3,1,2,312,Promising
12344,2011-01-06,1,73.2,338,1,1,1,111,Lost
12345,2011-01-14,4,522.52,330,1,3,3,133,Lost
12346,2011-03-01,2,226.07,284,2,1,2,212,Lost
12347,2011-10-02,5,900.47,69,4,3,3,433,Loyal Customers
12348,2011-06-27,12,8017.639999999999,166,3,4,5,345,Loyal Customers
12349,2011-11-26,22,10312.94,14,5,5,5,555,Champions
12350,2011-07-24,17,9608.97,139,3,5,5,355,Loyal Customers
12351,2011-01-02,3,299.78999999999996,342,1,2,2,122,Lost
12352,2011-05-29,10,4806.38,195,3,4,5,345,Loyal Customers
12353,2011-01-30,2,61.59,314,1,1,1,111,Lost
12354,2011-02-03,3,430.13,310,1,2,2,122,Lost
12355,2011-09-11,10,3066.85,90,4,4,4,444,Champions
12356,2010-12-25,1,45.57,350,1,1,1,111,Lost
12357,2011-11-06,28,17449.68,34,5,5,5,555,Champions
12358,2011-07-30,9,2565.39,133,3,4,4,344,Loyal Customers
12359,2011-08-19,6,1833.77,113,4,3,4,434,Loyal Customers
12360,2011-11-11,13,5443.38,29,5,5,5,555,Champions
12361,2011-10-14,5,1011.78,57,4,3,3,433,Loyal Customers
12362,2011-09-21,4,836.94,80,4,3,3,433,Loyal Customers
12363,2011-07-23,5,1132.6,140,3,3,3,333,Loyal Customers
12364,2011-06-15,10,5150.28,178,3,4,5,345,Loyal Customers
12365,2011-11-19,16,12401.04,21,5,5,5,555,Champions
12366,2011-10-11,12,2808.59,60,4,4,4,444,Champions
12367,2011-08-13,7,1282.32,119,4,3,3,433,Loyal Customers
12368,2011-03-05,3,813.5899999999999,280,2,2,3,223,Hibernating
12369,2011-01-08,2,294.66999999999996,336,1,1,2,112,Lost
12370,2011-01-02,3,181.69,342,1,2,2,122,Lost
12371,2010-12-22,2,91.1,353,1,1,1,111,Lost
12372,2011-02-15,3,177.22,298,2,2,1,221,Lost
12373,2011-07-23,2,287.35,140,3,1,2,312,Promising
12374,2011-04-29,3,445.96,225,2,2,2,222,Lost
12375,2011-11-02,9,2472.2,38,5,4,4,544,Champions
12376,2011-10-04,4,461.16999999999996,67,4,3,3,433,Loyal Customers
12377,2011-02-07,2,106.53,306,1,1,1,111,Lost
12378,2011-08-06,9,2625.46,126,4,4,4,444,Champions
12379,2011-01-10,2,63.32000000000001,334,1,1,1,111,Lost
12380,2010-12-09,1,54.98,366,1,1,1,111,Lost
12381,2010-12-20,1,117.02,355,1,1,1,111,Lost
12382,2010-12-27,2,74.31,348,1,1,1,111,Lost
12383,2011-06-14,8,1152.14,179,3,4,3,343,Loyal Customers
12384,2011-03-29,4,616.2,256,2,3,3,233,Lost
12385,2011-04-29,14,5660.72,225,2,5,5,255,At Risk
12386,2011-09-24,3,431.07,77,4,2,2,422,Potential Loyalists
12387,2011-06-08,12,9542.26,185,3,4,5,345,Loyal Customers
12388,2011-04-28,2,216.5,226,2,1,2,212,Lost
12389,2011-02-27,3,393.64,286,2,2,2,222,Lost
12390,2011-06-16,2,383.25,177,3,1,2,312,Promising
12391,2011-11-12,13,3737.44,28,5,5,4,554,Champions
12392,2011-07-24,10,1244.17,139,3,4,3,343,Loyal Customers
12393,2011-10-16,13,3179.82,55,5,5,4,554,Champions
12394,2010-12-15,2,165.92000000000002,360,1,1,1,111,Lost
12395,2011-08-02,3,327.56,130,4,2,2,422,Potential Loyalists
12396,2011-09-26,7,1740.5900000000001,75,4,3,4,434,Loyal Customers
12397,2011-12-04,14,8272.68,6,5,5,5,555,Champions
12398,2011-05-10,19,18466.25,214,2,5,5,255,At Risk
12399,2011-06-27,17,11415.6,166,3,5,5,355,Loyal Customers
12400,2011-07-29,5,591.24,134,3,3,3,333,Loyal Customers
12401,2011-11-30,25,9137.8,10,5,5,5,555,Champions
12402,2011-07-14,4,363.51,149,3,3,2,332,Loyal Customers
12403,2011-11-02,3,312.99,38,5,2,2,522,Potential Loyalists
12404,2011-04-06,4,256.76,248,2,3,2,232,Lost
12405,2011-06-05,18,8617.52,188,3,5,5,355,Loyal Customers
12406,2011-07-16,4,370.13,147,3,3,2,332,Loyal Customers
12407,2011-07-16,8,3180.03,147,3,4,4,344,Loyal Customers
12408,2010-12-29,2,39.83,346,1,1,1,111,Lost
12409,2011-07-09,5,1380.44,154,3,3,3,333,Loyal Customers
12410,2011-01-08,2,248.10000000000002,336,1,1,2,112,Lost
12411,2011-10-23,14,4209.71,48,5,5,4,554,Champions
12412,2011-07-02,11,2992.95,161,3,4,4,344,Loyal Customers
12413,2011-10-31,12,9093.02,40,5,4,5,545,Champions
12414,2011-06-12,7,1487.25,181,3,3,3,333,Loyal Customers
12415,2010-12-17,3,100.74,358,1,2,1,121,Lost
12416,2011-04-24,3,281.32,230,2,2,2,222,Lost
12417,2011-11-01,21,15973.24,39,5,5,5,555,Champions
12418,2011-11-05,22,14973.02,35,5,5,5,555,Champions
12419,2011-05-20,4,583.13,204,3,3,3,333,Loyal Customers
12420,2011-11-01,12,4724.42,39,5,4,5,545,Champions
12421,2011-11-03,13,10250.16,37,5,5,5,555,Champions
12422,2011-04-11,3,266.51,243,2,2,2,222,Lost
12423,2011-06-30,9,2314.28,163,3,4,4,344,Loyal Customers
12424,2011-06-08,2,301.98,185,3,1,2,312,Promising
12425,2011-01-03,2,233.43,341,1,1,2,112,Lost
12426,2011-09-05,14,3439.29,96,4,5,4,454,Champions
12427,2010-12-13,1,31.35,362,1,1,1,111,Lost
12428,2011-08-16,5,897.16,116,4,3,3,433,Loyal Customers
12429,2011-01-08,2,158.63,336,1,1,1,111,Lost
12430,2011-06-01,16,7279.43,192,3,5,5,355,Loyal Customers
12431,2010-12-11,2,107.77000000000001,364,1,1,1,111,Lost
12432,2010-12-14,1,70.94,361,1,1,1,111,Lost
12433,2011-10-09,4,803.1,62,4,3,3,433,Loyal Customers
12434,2011-01-28,2,105.74000000000001,316,1,1,1,111,Lost
12435,2011-10-07,5,523.7,64,4,3,3,433,Loyal Customers
12436,2011-06-06,4,411.48,187,3,3,2,332,Loyal Customers
12437,2011-07-23,5,664.11,140,3,3,3,333,Loyal Customers
12438,2011-07-03,6,643.57,160,3,3,3,333,Loyal Customers
12439,2011-09-27,14,3831.1,74,4,5,4,454,Champions
12440,2011-08-17,10,1105.28,115,4,4,3,443,Loyal Customers
12441,2011-05-03,7,1300.15,221,2,3,3,233,Lost
12442,2011-02-20,3,212.04,293,2,2,2,222,Lost
12443,2011-03-20,2,99.28,265,2,1,1,211,Lost
12444,2011-07-13,4,347.25,150,3,3,2,332,Loyal Customers
12445,2011-06-27,3,479.58000000000004,166,3,2,3,323,Lost
12446,2011-09-02,10,1609.54,99,4,4,3,443,Loyal Customers
12447,2011-09-06,6,1651.46,95,4,3,4,434,Loyal Customers
12448,2011-11-01,20,8605.15,39,5,5,5,555,Champions
12449,2011-10-26,5,818.5699999999999,45,5,3,3,533,Loyal Customers
12450,2011-10-04,12,2494.49,67,4,4,4,444,Champions
12451,2010-12-30,3,247.04,345,1,2,2,122,Lost
12452,2011-07-08,5,1378.18,155,3,3,3,333,Loyal Customers
12453,2011-09-19,3,699.23,82,4,2,3,423,Potential Loyalists
12454,2011-06-02,17,11641.44,191,3,5,5,355,Loyal Customers
12455,2011-11-02,14,3748.95,38,5,5,4,554,Champions
12456,2011-06-22,5,1161.55,171,3,3,3,333,Loyal Customers
12457,2011-07-01,8,4198.49,162,3,4,4,344,Loyal Customers
12458,2011-05-26,10,2195.87,198,3,4,4,344,Loyal Customers
12459,2011-09-25,3,726.73,76,4,2,3,423,Potential Loyalists
12460,2011-01-04,3,96.59,340,1,2,1,121,Lost
12461,2011-01-31,3,111.7,313,1,2,1,121,Lost
12462,2011-08-07,10,4468.18,125,4,4,4,444,Champions
12463,2011-08-02,10,2178.81,130,4,4,4,444,Champions
12464,2011-04-16,16,14745.59,238,2,5,5,255,At Risk
12465,2011-10-24,14,2602.47,47,5,5,4,554,Champions
12466,2011-11-04,3,388.96,36,5,2,2,522,Potential Loyalists
12467,2011-11-19,25,12799.22,21,5,5,5,555,Champions
12468,2011-06-17,7,1180.42,176,3,3,3,333,Loyal Customers
12469,2011-09-04,5,1174.06,97,4,3,3,433,Loyal Customers
12470,2011-09-01,10,2123.7400000000002,100,4,4,4,444,Champions
12471,2010-12-28,2,144.06,347,1,1,1,111,Lost
12472,2010-12-11,1,72.6,364,1,1,1,111,Lost
12473,2011-02-02,4,783.02,311,1,3,3,133,Lost
12474,2011-07-09,7,2052.67,154,3,3,4,334,Loyal Customers
12475,2011-02-16,1,56.55,297,2,1,1,211,Lost
12476,2011-10-09,10,1597.78,62,4,4,3,443,Loyal Customers
12477,2011-01-09,4,270.52,335,1,3,2,132,Lost
12478,2011-10-05,6,922.1,66,4,3,3,433,Loyal Customers
12479,2011-01-29,4,407.7,315,1,3,2,132,Lost
12480,2011-10-18,10,2297.0,53,5,4,4,544,Champions
12481,2010-12-15,2,64.25,360,1,1,1,111,Lost
12482,2011-02-28,2,122.09,285,2,1,1,211,Lost
12483,2011-05-25,6,1105.2,199,3,3,3,333,Loyal Customers
12484,2011-06-23,10,2815.27,170,3,4,4,344,Loyal Customers
12485,2010-12-10,2,67.25,365,1,1,1,111,Lost
12486,2011-06-28,8,2011.52,165,3,4,4,344,Loyal Customers
12487,2010-12-13,3,187.06,362,1,2,2,122,Lost
12488,2011-08-02,13,8530.41,130,4,5,5,455,Champions
12489,2011-08-02,4,880.1,130,4,3,3,433,Loyal Customers
12490,2011-07-21,3,490.21000000000004,142,3,2,3,323,Lost
12491,2011-09-05,8,3406.06,96,4,4,4,444,Champions
12492,2011-02-20,4,146.67,293,2,3,1,231,Lost
12493,2011-08-01,2,225.42000000000002,131,3,1,2,312,Promising
12494,2011-08-21,10,1835.08,111,4,4,4,444,Champions
12495,2011-07-25,5,833.98,138,3,3,3,333,Loyal Customers
12496,2011-08-01,14,12408.87,131,3,5,5,355,Loyal Customers
12497,2010-12-04,1,28.23,371,1,1,1,111,Lost
12498,2011-01-30,1,104.77,314,1,1,1,111,Lost
12499,2011-08-29,5,991.95,103,4,3,3,433,Loyal Customers
12500,2011-01-14,3,359.55,330,1,2,2,122,Lost
12501,2011-05-05,3,286.4,219,2,2,2,222,Lost
12502,2011-06-15,10,4663.38,178,3,4,5,345,Loyal Customers
12503,2010-12-20,3,165.25,355,1,2,1,121,Lost
12504,2011-11-17,13,3305.4,23,5,5,4,554,Champions
12505,2011-11-13,13,3535.47,27,5,5,4,554,Champions
12506,2010-12-21,1,20.39,354,1,1,1,111,Lost
12507,2011-08-15,6,1383.72,117,4,3,3,433,Loyal Customers
12508,2010-12-20,3,115.53999999999999,355,1,2,1,121,Lost
12509,2011-03-11,3,85.81,274,2,2,1,221,Lost
12510,2011-11-13,11,4566.22,27,5,4,5,545,Champions
12511,2011-01-08,1,59.82,336,1,1,1,111,Lost
12512,2011-05-12,7,1351.27,212,2,3,3,233,Lost
12513,2011-06-09,7,1329.78,184,3,3,3,333,Loyal Customers
12514,2011-06-03,10,8524.5,190,3,4,5,345,Loyal Customers
12515,2010-12-27,2,60.870000000000005,348,1,1,1,111,Lost
12516,2011-11-30,13,10628.939999999999,10,5,5,5,555,Champions
12517,2011-05-10,7,1612.1299999999999,214,2,3,3,233,Lost
12518,2011-04-20,3,436.34000000000003,234,2,2,2,222,Lost
12519,2011-01-16,2,108.78999999999999,328,1,1,1,111,Lost
12520,2011-04-20,3,209.47,234,2,2,2,222,Lost
12521,2011-10-23,6,2111.98,48,5,3,4,534,Loyal Customers
12522,2011-09-02,5,443.28999999999996,99,4,3,2,432,Loyal Customers
12523,2011-08-19,3,309.15,113,4,2,2,422,Potential Loyalists
12524,2011-01-31,2,90.59,313,1,1,1,111,Lost
12525,2011-10-31,14,3760.52,40,5,5,4,554,Champions
12526,2011-09-26,7,2361.96,75,4,3,4,434,Loyal Customers
12527,2010-12-21,3,214.44,354,1,2,2,122,Lost
12528,2011-11-16,12,8759.99,24,5,4,5,545,Champions
12529,2011-02-03,2,55.769999999999996,310,1,1,1,111,Lost
12530,2011-02-13,4,278.39,300,2,3,2,232,Lost
12531,2010-12-13,1,47.27,362,1,1,1,111,Lost
12532,2011-07-14,3,361.47,149,3,2,2,322,Promising
12533,2011-11-17,28,17866.1,23,5,5,5,555,Champions
12534,2011-01-31,3,437.39,313,1,2,2,122,Lost
12535,2010-12-18,3,185.56,357,1,2,2,122,Lost
12536,2011-02-10,4,352.29,303,1,3,2,132,Lost
12537,2011-10-05,7,1440.28,66,4,3,3,433,Loyal Customers
12538,2011-02-27,4,377.11,286,2,3,2,232,Lost
12539,2011-03-01,2,282.43,284,2,1,2,212,Lost
12540,2011-05-14,3,411.83,210,2,2,2,222,Lost
12541,2011-02-15,4,438.61,298,2,3,2,232,Lost
12542,2011-01-17,3,161.23,327,1,2,1,121,Lost
12543,2011-04-19,8,4807.639999999999,235,2,4,5,245,At Risk
12544,2011-11-22,23,11054.32,18,5,5,5,555,Champions
12545,2011-05-30,11,2527.57,194,3,4,4,344,Loyal Customers
12546,2011-09-29,15,8892.51,72,4,5,5,455,Champions
12547,2011-08-10,5,428.26,122,4,3,2,432,Loyal Customers
12548,2011-06-18,4,454.4,175,3,3,3,333,Loyal Customers
12549,2011-11-18,16,13026.07,22,5,5,5,555,Champions
12550,2011-10-03,4,439.56,68,4,3,2,432,Loyal Customers
12551,2011-10-20,9,1721.91,51,5,4,4,544,Champions
12552,2011-02-10,2,277.21,303,1,1,2,112,Lost
12553,2010-12-27,3,345.52,348,1,2,2,122,Lost
12554,2011-10-03,11,6578.18,68,4,4,5,445,Champions
12555,2011-01-19,3,175.19,325,1,2,1,121,Lost
12556,2011-07-18,9,1326.49,145,3,4,3,343,Loyal Customers
12557,2011-11-04,4,695.8,36,5,3,3,533,Loyal Customers
12558,2011-10-30,19,9052.88,41,5,5,5,555,Champions
12559,2011-06-07,9,1536.45,186,3,4,3,343,Loyal Customers
12560,2011-05-26,3,368.27,198,3,2,2,322,Promising
12561,2011-03-18,2,249.73999999999998,267,2,1,2,212,Lost
12562,2011-11-10,14,10776.86,30,5,5,5,555,Champions
12563,2011-11-25,20,14377.6,15,5,5,5,555,Champions
12564,2011-07-28,2,206.47000000000003,135,3,1,2,312,Promising
12565,2011-11-16,4,448.46,24,5,3,2,532,Loyal Customers
12566,2011-10-16,14,3094.48,55,5,5,4,554,Champions
12567,2011-09-25,2,276.74,76,4,1,2,412,Potential Loyalists
12568,2010-12-23,2,39.54,352,1,1,1,111,Lost
12569,2010-12-06,2,41.11,369,1,1,1,111,Lost
12570,2011-09-18,2,335.86,83,4,1,2,412,Potential Loyalists
12571,2010-12-12,1,30.19,363,1,1,1,111,Lost
12572,2011-11-12,5,396.2,28,5,3,2,532,Loyal Customers
12573,2011-07-08,8,2290.65,155,3,4,4,344,Loyal Customers
12574,2011-10-06,10,3220.63,65,4,4,4,444,Champions
12575,2011-04-23,14,5732.08,231,2,5,5,255,At Risk
12576,2010-12-27,2,62.89,348,1,1,1,111,Lost
12577,2011-05-11,19,11772.61,213,2,5,5,255,At Risk
12578,2011-09-30,5,1190.63,71,4,3,3,433,Loyal Customers
12579,2011-05-29,17,15024.26,195,3,5,5,355,Loyal Customers
12580,2011-08-26,8,2826.26,106,4,4,4,444,Champions
12581,2011-01-15,1,165.04,329,1,1,1,111,Lost
12582,2011-06-05,8,891.53,188,3,4,3,343,Loyal Customers
12583,2011-07-16,9,942.8199999999999,147,3,4,3,343,Loyal Customers
12584,2011-07-21,15,5892.92,142,3,5,5,355,Loyal Customers
12585,2011-04-23,11,5098.78,231,2,4,5,245,At Risk
12586,2011-10-28,24,12566.89,43,5,5,5,555,Champions
12587,2011-02-01,3,491.06,312,1,2,3,123,Hibernating
12588,2011-10-03,13,5599.44,68,4,5,5,455,Champions
12589,2011-01-08,3,197.60999999999999,336,1,2,2,122,Lost
12590,2010-12-29,2,157.26999999999998,346,1,1,1,111,Lost
12591,2010-12-31,3,63.45,344,1,2,1,121,Lost
12592,2011-03-29,5,1103.23,256,2,3,3,233,Lost
12593,2011-07-30,5,1173.39,133,3,3,3,333,Loyal Customers
12594,2011-10-11,7,1340.76,60,4,3,3,433,Loyal Customers
12595,2011-04-08,4,205.82999999999998,246,2,3,2,232,Lost
12596,2011-09-27,14,4277.0599999999995,74,4,5,4,454,Champions
12597,2011-06-15,9,2068.98,178,3,4,4,344,Loyal Customers
12598,2011-10-15,4,474.84000000000003,56,4,3,3,433,Loyal Customers
12599,2011-11-02,11,2372.66,38,5,4,4,544,Champions
12600,2011-05-11,17,14840.49,213,2,5,5,255,At Risk
12601,2011-11-18,13,5380.64,22,5,5,5,555,Champions
12602,2011-03-25,3,262.34000000000003,260,2,2,2,222,Lost
12603,2011-10-28,2,349.89,43,5,1,2,512,Potential Loyalists
12604,2011-11-08,14,7151.9,32,5,5,5,555,Champions
12605,2011-06-05,11,2728.65,188,3,4,4,344,Loyal Customers
12606,2011-09-29,20,6512.52,72,4,5,5,455,Champions
12607,2011-10-07,11,1600.74,64,4,4,3,443,Loyal Customers
12608,2011-02-07,2,228.48000000000002,306,1,1,2,112,Lost
12609,2011-11-15,15,9201.25,25,5,5,5,555,Champions
12610,2010-12-14,1,57.48,361,1,1,1,111,Lost
12611,2011-11-21,19,6268.51,19,5,5,5,555,Champions
12612,2011-09-19,8,3652.46,82,4,4,4,444,Champions
12613,2011-04-16,3,149.8,238,2,2,1,221,Lost
12614,2011-10-07,4,701.53,64,4,3,3,433,Loyal Customers
12615,2011-10-08,6,922.54,63,4,3,3,433,Loyal Customers
12616,2011-07-30,3,421.84000000000003,133,3,2,2,322,Promising
12617,2011-06-24,11,1829.63,169,3,4,4,344,Loyal Customers
12618,2011-01-26,3,96.03,318,1,2,1,121,Lost
12619,2011-10-12,5,1041.4,59,4,3,3,433,Loyal Customers
12620,2011-01-28,3,372.93,316,1,2,2,122,Lost
12621,2010-12-12,3,80.53,363,1,2,1,121,Lost
12622,2011-06-27,6,835.66,166,3,3,3,333,Loyal Customers
12623,2011-02-26,3,324.73,287,2,2,2,222,Lost
12624,2011-10-13,3,365.70000000000005,58,4,2,2,422,Potential Loyalists
12625,2011-02-17,3,137.1,296,2,2,1,221,Lost
12626,2011-11-25,11,9397.35,15,5,4,5,545,Champions
12627,2011-03-14,4,326.8,271,2,3,2,232,Lost
12628,2011-06-14,9,1697.18,179,3,4,4,344,Loyal Customers
12629,2011-10-21,4,699.91,50,5,3,3,533,Loyal Customers
12630,2011-06-25,11,5041.21,168,3,4,5,345,Loyal Customers
12631,2011-02-17,3,311.23,296,2,2,2,222,Lost
12632,2011-12-03,23,13656.42,7,5,5,5,555,Champions
12633,2011-10-18,12,3920.19,53,5,4,4,544,Champions
12634,2011-03-24,2,114.93,261,2,1,1,211,Lost
12635,2011-03-19,3,190.1,266,2,2,2,222,Lost
12636,2010-12-11,1,63.97,364,1,1,1,111,Lost
12637,2011-03-17,2,211.81,268,2,1,2,212,Lost
12638,2010-12-19,3,218.91,356,1,2,2,122,Lost
12639,2011-04-30,3,202.20999999999998,224,2,2,2,222,Lost
12640,2011-11-06,3,227.07,34,5,2,2,522,Potential Loyalists
12641,2011-09-28,14,3385.85,73,4,5,4,454,Champions
12642,2011-03-23,4,555.6,262,2,3,3,233,Lost
12643,2011-04-24,17,14528.449999999999,230,2,5,5,255,At Risk
12644,2011-09-01,14,5991.360000000001,100,4,5,5,455,Champions
12645,2011-09-09,5,698.6,92,4,3,3,433,Loyal Customers
12646,2011-03-04,1,60.84,281,2,1,1,211,Lost
12647,2011-08-02,9,924.07,130,4,4,3,443,Loyal Customers
12648,2011-05-29,9,1313.68,195,3,4,3,343,Loyal Customers
12649,2011-08-10,6,936.99,122,4,3,3,433,Loyal Customers
12650,2011-10-10,6,1006.05,61,4,3,3,433,Loyal Customers
12651,2011-06-25,2,94.39,168,3,1,1,311,Promising
12652,2011-08-29,2,331.65,103,4,1,2,412,Potential Loyalists
12653,2011-10-24,16,5410.74,47,5,5,5,555,Champions
12654,2011-03-08,2,129.51999999999998,277,2,1,1,211,Lost
12655,2011-09-17,4,625.19,84,4,3,3,433,Loyal Customers
12656,2011-01-02,3,130.42000000000002,342,1,2,1,121,Lost
12657,2011-01-08,3,215.8,336,1,2,2,122,Lost
12658,2011-08-27,6,1717.38,105,4,3,4,434,Loyal Customers
12659,2011-01-23,4,198.26999999999998,321,1,3,2,132,Lost
12660,2011-07-12,4,1096.65,151,3,3,3,333,Loyal Customers
12661,2011-01-14,2,53.11,330,1,1,1,111,Lost
12662,2011-09-20,6,2295.34,81,4,3,4,434,Loyal Customers
12663,2011-01-09,2,298.76,335,1,1,2,112,Lost
12664,2011-06-07,12,7059.75,186,3,4,5,345,Loyal Customers
12665,2011-09-12,4,504.3,89,4,3,3,433,Loyal Customers
12666,2011-09-08,11,3193.59,93,4,4,4,444,Champions
12667,2011-04-03,3,380.72,251,2,2,2,222,Lost
12668,2011-04-09,2,363.06,245,2,1,2,212,Lost
12669,2011-07-22,2,134.98000000000002,141,3,1,1,311,Promising
12670,2011-07-23,18,16840.61,140,3,5,5,355,Loyal Customers
12671,2011-07-14,5,727.96,149,3,3,3,333,Loyal Customers
12672,2011-03-03,3,178.84,282,2,2,2,222,Lost
12673,2011-10-10,13,5002.05,61,4,5,5,455,Champions
12674,2011-02-27,1,29.45,286,2,1,1,211,Lost
12675,2011-07-26,5,659.71,137,3,3,3,333,Loyal Customers
12676,2011-11-05,5,711.44,35,5,3,3,533,Loyal Customers
12677,2011-11-21,28,8219.42,19,5,5,5,555,Champions
12678,2011-10-03,9,1632.67,68,4,4,4,444,Champions
12679,2011-06-07,7,734.57,186,3,3,3,333,Loyal Customers
12680,2011-10-21,6,2300.24,50,5,3,4,534,Loyal Customers
12681,2011-03-14,3,288.53,271,2,2,2,222,Lost
12682,2011-12-01,23,11550.19,9,5,5,5,555,Champions
12683,2011-10-02,5,575.75,69,4,3,3,433,Loyal Customers
12684,2011-11-26,3,469.65000000000003,14,5,2,3,523,Potential Loyalists
12685,2011-11-12,20,8192.29,28,5,5,5,555,Champions
12686,2011-07-28,7,1560.56,135,3,3,3,333,Loyal Customers
12687,2011-08-10,4,699.9499999999999,122,4,3,3,433,Loyal Customers
12688,2011-06-15,7,1147.87,178,3,3,3,333,Loyal Customers
12689,2011-04-17,3,333.9,237,2,2,2,222,Lost
12690,2011-07-12,10,2259.16,151,3,4,4,344,Loyal Customers
12691,2011-05-01,9,4972.11,223,2,4,5,245,At Risk
12692,2011-11-02,15,8748.53,38,5,5,5,555,Champions
12693,2011-06-10,9,2139.33,183,3,4,4,344,Loyal Customers
12694,2011-02-07,2,213.07,306,1,1,2,112,Lost
12695,2011-07-24,11,2185.5099999999998,139,3,4,4,344,Loyal Customers
12696,2011-07-03,4,198.38,160,3,3,2,332,Loyal Customers
12697,2011-06-14,3,519.64,179,3,2,3,323,Lost
12698,2011-01-04,2,232.45,340,1,1,2,112,Lost
12699,2011-02-05,4,600.19,308,1,3,3,133,Lost
12700,2011-07-22,8,829.5899999999999,141,3,4,3,343,Loyal Customers
12701,2010-12-30,2,65.96000000000001,345,1,1,1,111,Lost
12702,2011-11-06,6,1624.8200000000002,34,5,3,4,534,Loyal Customers
12703,2011-10-06,13,10159.59,65,4,5,5,455,Champions
12704,2011-02-23,4,334.11,290,2,3,2,232,Lost
12705,2010-12-10,2,115.82,365,1,1,1,111,Lost
12706,2011-11-09,6,1735.32,31,5,3,4,534,Loyal Customers
